CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2008-1688 - LOW -  m4: code execution via -F argument
CVE-2008-1687 - LOW -  m4: unquoted output of maketemp and mkstemp
CVE-2017-3653 - LOW -  mysql: Server: DDL unspecified vulnerability (CPU Jul 2017)
CVE-2018-3066 - LOW -  mysql: Server: Options unspecified vulnerability (CPU Jul 2018)
CVE-2012-5613 - LOW -  mysql: database privilege escalation using FILE privilege
CVE-2012-5627 - LOW -  mysql: efficient password guessing attack using change_user()
CVE-2018-2767 - LOW -  mysql: use of SSL/TLS not enforced in libmysqld (Return of BACKRONYM)
CVE-2018-19211 - LOW -  ncurses: Null pointer dereference at function _nc_parse_entry in parse_entry.c
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2019-6110 - LOW -  openssh: Acceptance and display of arbitrary stderr allows for spoofing of scp client output
CVE-2020-14145 - LOW -  openssh: Observable discrepancy leading to an information leak in the algorithm negotiation
CVE-2015-6563 - LOW -  openssh: Privilege separation weakness related to PAM support
CVE-2016-20012 - LOW -  openssh: Public key information leak
CVE-2018-15919 - LOW -  openssh: User enumeration via malformed packets in authentication requests
CVE-2021-36368 - LOW -  openssh: possible bypass of fido 2 devices and ssh-askpass
CVE-2016-10010 - LOW -  openssh: privilege escalation via Unix domain socket forwarding
CVE-2020-15778 - LOW -  openssh: scp allows command injection when using backtick characters in the destination argument
CVE-2020-12062 - LOW -  openssh: scp can send duplicate responses to the server upon a utimes system call failure leading to overwrite of arbitrary files
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2020-1968 - LOW -  openssl: Information exposure when DH secret are reused across multiple TLS connections
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-1563 - LOW -  openssl: information disclosure in PKCS7_dataDecode and CMS_decrypt_set1_pkey
CVE-2018-6952 - LOW -  patch: Double free of memory in pch.c:another_hunk() causes a crash
CVE-2021-45261 - LOW -  patch: Invalid Pointer via another_hunk function
CVE-2018-6951 - LOW -  patch: NULL pointer dereference in pch.c:intuit_diff_type() causes a crash
CVE-2016-10713 - LOW -  patch: Out-of-bounds access in pch_write_line function in pch.c
CVE-2010-4651 - LOW -  patch: directory traversal flaw allows for arbitrary file creation
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2007-3996 - LOW -  php multiple integer overflows in gd
CVE-2019-9193 - LOW -  postgresql: Command injection via "COPY TO/FROM PROGRAM" function
CVE-2017-12172 - LOW -  postgresql: Start scripts permit database administrator to modify root-owned files
CVE-2018-1121 - LOW -  procps-ng, procps: process hiding through race condition enumerating /proc
CVE-2019-18348 - LOW -  python: CRLF injection via the host part of the url passed to urlopen()
CVE-2017-17522 - LOW -  python: Command injection in Lib/webbrowser.py
CVE-2008-4108 - LOW -  python: Generic FAQ wizard moving tool insecure auxiliary /tmp file usage (symlink attack possible)
CVE-2018-1000030 - LOW -  python: Heap-Buffer-Overflow and Heap-Use-After-Free in Objects/fileobject.c
CVE-2019-9674 - LOW -  python: Nested zip file (Zip bomb) vulnerability in Lib/zipfile.py
CVE-2013-7040 - LOW -  python: hash secret can be recovered remotely
CVE-2019-20907 - LOW -  python: infinite loop in the tarfile module via crafted TAR archive
CVE-2020-8492 - LOW -  python: wrong backtracking in urllib.request.AbstractBasicAuthHandler allows for a ReDoS
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2020-11656 - LOW -  sqlite: use-after-free in the ALTER TABLE implementation
CVE-2016-8734 - LOW -  subversion: unrestricted XML entity expansion in mod_dontdothat and Subversion clients using http(s)://
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
CVE-2018-6954 - LOW -  systemd: Mishandled symlinks in systemd-tmpfiles allows local users to obtain ownership of arbitrary files
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2018-16888 - LOW -  systemd: kills privileged process if unprivileged PIDFile was tampered
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2019-3815 - LOW -  systemd: memory leak in journald-server.c introduced by fix for CVE-2018-16864
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2015-5224 - LOW -  util-linux: File name collision due to incorrect mkstemp use
CVE-2017-2616 - LOW -  util-linux: Sending SIGKILL to other processes with root privileges via su
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2015-8553 - MEDIUM -  CVE-2015-2150 CVE-2015-8553 xen: non-maskable interrupts triggerable by guests (xsa120)
CVE-2016-8692 - MEDIUM -  CVE-2016-8691 CVE-2016-8692 jasper: missing SIZ marker segment XRsiz and YRsiz fields range check
CVE-2016-8691 - MEDIUM -  CVE-2016-8692 jasper: missing SIZ marker segment XRsiz and YRsiz fields range check
CVE-2016-8690 - MEDIUM -  CVE-2016-8884 CVE-2016-8885 jasper: missing jas_matrix_create() parameter checks
CVE-2018-3646 - MEDIUM -  CVE-2018-3620 CVE-2018-3646 Kernel: hw: cpu: L1 terminal fault (L1TF)
CVE-2018-3620 - MEDIUM -  CVE-2018-3646 Kernel: hw: cpu: L1 terminal fault (L1TF)
CVE-2021-28712 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28713 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28711 - MEDIUM -  CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2022-1158 - MEDIUM -  ELSA-2022-9368:  Unbreakable Enterprise kernel-container security update (IMPORTANT)
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2018-18025 - MEDIUM -  ImageMagick:  heap-based buffer over-read in the EncodeImage function of coders/pict.c
CVE-2017-9501 - MEDIUM -  ImageMagick: Assertion failure in LockSemaphoreInfo
CVE-2017-9500 - MEDIUM -  ImageMagick: Assertion failure in ResetImageProfileIterator
CVE-2017-11524 - MEDIUM -  ImageMagick: Assertion failure in the WriteBlob function
CVE-2017-12670 - MEDIUM -  ImageMagick: Assertion failure in the function DestroyImage
CVE-2017-6498 - MEDIUM -  ImageMagick: Assertion failures in tga.c
CVE-2017-11505 - MEDIUM -  ImageMagick: CPU exhaustion in ReadOneJNGImage
CVE-2017-11526 - MEDIUM -  ImageMagick: CPU exhaustion in ReadOneMNGImage
CVE-2017-1000476 - MEDIUM -  ImageMagick: CPU exhaustion vulnerability in function ReadDDSInfo in coders/dds.c
CVE-2017-7606 - MEDIUM -  ImageMagick: Char outside of range in coders/rle.c
CVE-2021-20243 - MEDIUM -  ImageMagick: Division by zero in GetResizeFilterWeight in MagickCore/resize.c
CVE-2021-20244 - MEDIUM -  ImageMagick: Division by zero in ImplodeImage in MagickCore/visual-effects.c
CVE-2021-20246 - MEDIUM -  ImageMagick: Division by zero in ScaleResampleFilter in MagickCore/resample.c
CVE-2021-20245 - MEDIUM -  ImageMagick: Division by zero in WriteAnimatedWEBPImage() in coders/webp.c
CVE-2021-20241 - MEDIUM -  ImageMagick: Division by zero in WriteJP2Image() in coders/jp2.c
CVE-2017-14249 - MEDIUM -  ImageMagick: Division by zero in the GetPixelCacheTileSize function
CVE-2017-11523 - MEDIUM -  ImageMagick: Endless loop in ReadTXTImage function in coders/txt.c
CVE-2017-11537 - MEDIUM -  ImageMagick: Floating point exception in the WritePALMImage() function
CVE-2017-11535 - MEDIUM -  ImageMagick: Heap-based buffer over-read in the WritePSImage() function
CVE-2017-17504 - MEDIUM -  ImageMagick: Heap-based buffer overflow in Magick_png_read_raw_profile
CVE-2017-13758 - MEDIUM -  ImageMagick: Heap-based buffer overflow in the TracePoint() function in MagickCore/draw.c
CVE-2017-11533 - MEDIUM -  ImageMagick: Heap-buffer over-read in the WriteUILImage() function
CVE-2017-6500 - MEDIUM -  ImageMagick: Heap-buffer overflow in sun.c
CVE-2017-5508 - MEDIUM -  ImageMagick: Heap-buffer-overflow in PushQuantumPixel
CVE-2017-11352 - MEDIUM -  ImageMagick: Improper EOF handling in coders/rle.c can trigger crash (Incomplete fix for CVE-2017-9144)
CVE-2017-13133 - MEDIUM -  ImageMagick: Improper input validadion in load_level function in coders/xcf.c
CVE-2017-13145 - MEDIUM -  ImageMagick: Improper input validation in ReadJP2Image function in coders/jp2.c
CVE-2017-13769 - MEDIUM -  ImageMagick: Improper input validation in WriteTHUMBNAILImage function in coders/thumbnail.c
CVE-2017-13144 - MEDIUM -  ImageMagick: Improper size validation in ReadJPEGImage function in error/jpeg.c
CVE-2017-13142 - MEDIUM -  ImageMagick: Improper validation of short files in coders/png.c
CVE-2017-9144 - MEDIUM -  ImageMagick: Incorrect EOF handling in coders/rle.c
CVE-2017-11478 - MEDIUM -  ImageMagick: Infinite loop in ReadOneDJVUImage function in coders/djvu.c
CVE-2017-11446 - MEDIUM -  ImageMagick: Infinite loop in ReadPESImage function in coders/pes.c
CVE-2018-10177 - MEDIUM -  ImageMagick: Infinite loop in coders/png.c:ReadOneMNGImage() allows attackers to cause a denial of service via crafted MNG file
CVE-2017-14741 - MEDIUM -  ImageMagick: Infinite loop in the ReadCAPTIONImage function
CVE-2017-14341 - MEDIUM -  ImageMagick: Infinite loop in the ReadWPGImage function
CVE-2017-11448 - MEDIUM -  ImageMagick: Info leak from from uninitialized memory in ReadJPEGImage function
CVE-2017-14173 - MEDIUM -  ImageMagick: Integer overflow in the function ReadTXTImage()
CVE-2017-14174 - MEDIUM -  ImageMagick: Lack of EOF check in the ReadPSDLayersInternal() function
CVE-2017-14175 - MEDIUM -  ImageMagick: Lack of EOF check in the ReadXBMImage() function
CVE-2017-14172 - MEDIUM -  ImageMagick: Lack of an EOF check in ReadPSImage() function
CVE-2017-12693 - MEDIUM -  ImageMagick: Memory exhaustion in ReadBMPImage function in coders/bmp.c in ImageMagick
CVE-2017-11530 - MEDIUM -  ImageMagick: Memory exhaustion in ReadEPTImage in ept.c
CVE-2017-11141 - MEDIUM -  ImageMagick: Memory exhaustion in ReadMATImage function in coders\mat.c
CVE-2017-12643 - MEDIUM -  ImageMagick: Memory exhaustion in ReadOneJNGImage function in coders\png.c
CVE-2017-12691 - MEDIUM -  ImageMagick: Memory exhaustion in ReadOneLayer function in coders/xcf.c
CVE-2017-12432 - MEDIUM -  ImageMagick: Memory exhaustion in ReadPCXImage in coders/pcx.c
CVE-2017-12692 - MEDIUM -  ImageMagick: Memory exhaustion in ReadVIFFImage function in coders/viff.c
CVE-2017-12563 - MEDIUM -  ImageMagick: Memory exhaustion in the function ReadPSDImage
CVE-2017-6499 - MEDIUM -  ImageMagick: Memory leak in Magick++
CVE-2017-11525 - MEDIUM -  ImageMagick: Memory leak in ReadCINImage function in coders/cin.c
CVE-2017-11528 - MEDIUM -  ImageMagick: Memory leak in ReadDIBImage in dib.c
CVE-2017-11529 - MEDIUM -  ImageMagick: Memory leak in ReadMATImage in mat.c
CVE-2017-11447 - MEDIUM -  ImageMagick: Memory leak in ReadSCREENSHOTImage function in coders/screenshot.c
CVE-2017-7941 - MEDIUM -  ImageMagick: Memory leak in ReadSGIImage
CVE-2017-7943 - MEDIUM -  ImageMagick: Memory leak in ReadSVGImage
CVE-2017-9143 - MEDIUM -  ImageMagick: Memory leak in the REadARTImage function
CVE-2017-8343 - MEDIUM -  ImageMagick: Memory leak in the ReadAAIImage function
CVE-2017-8354 - MEDIUM -  ImageMagick: Memory leak in the ReadBMPImage function
CVE-2017-8830 - MEDIUM -  ImageMagick: Memory leak in the ReadBMPImage function
CVE-2017-8346 - MEDIUM -  ImageMagick: Memory leak in the ReadDCMImage function
CVE-2017-11527 - MEDIUM -  ImageMagick: Memory leak in the ReadDPXImage function in coders/dpx.c
CVE-2017-8357 - MEDIUM -  ImageMagick: Memory leak in the ReadEPTImage function
CVE-2017-8347 - MEDIUM -  ImageMagick: Memory leak in the ReadEXRImage function
CVE-2017-8765 - MEDIUM -  ImageMagick: Memory leak in the ReadICONImage function
CVE-2017-8350 - MEDIUM -  ImageMagick: Memory leak in the ReadJNGImage function
CVE-2017-8348 - MEDIUM -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-8345 - MEDIUM -  ImageMagick: Memory leak in the ReadMNGImage function
CVE-2017-8355 - MEDIUM -  ImageMagick: Memory leak in the ReadMTVImage function
CVE-2017-8351 - MEDIUM -  ImageMagick: Memory leak in the ReadPCDImage function
CVE-2017-8344 - MEDIUM -  ImageMagick: Memory leak in the ReadPCXImage function
CVE-2017-9439 - MEDIUM -  ImageMagick: Memory leak in the ReadPDBImage function
CVE-2017-8353 - MEDIUM -  ImageMagick: Memory leak in the ReadPICTImage function
CVE-2017-9440 - MEDIUM -  ImageMagick: Memory leak in the ReadPSDChannel function
CVE-2017-8349 - MEDIUM -  ImageMagick: Memory leak in the ReadSFWImage function
CVE-2017-8356 - MEDIUM -  ImageMagick: Memory leak in the ReadSUNImage function
CVE-2017-8352 - MEDIUM -  ImageMagick: Memory leak in the ReadXWDImage function
CVE-2017-13658 - MEDIUM -  ImageMagick: Missing NULL check in the ReadMATImage function
CVE-2017-9141 - MEDIUM -  ImageMagick: Missing checks in the ReadDDSImage function
CVE-2017-9142 - MEDIUM -  ImageMagick: Missing checks in the ReadOneJNGImage function
CVE-2017-13768 - MEDIUM -  ImageMagick: NULL pointer dereference in IdentifyImage function in MagickCore/identify.c
CVE-2017-14060 - MEDIUM -  ImageMagick: NULL pointer dereference in ReadCUTImage function
CVE-2021-3596 - MEDIUM -  ImageMagick: NULL pointer dereference in ReadSVGImage() in coders/svg.c
CVE-2017-11640 - MEDIUM -  ImageMagick: NULL pointer dereference in WritePTIFImage() in coders/tiff.c
CVE-2017-14400 - MEDIUM -  ImageMagick: NULL pointer dereference in the GetVirtualPixels function
CVE-2017-14505 - MEDIUM -  ImageMagick: Null pointer dereference in DrawGetStrokeDashArray function in wand/drawing-wand.c
CVE-2017-10995 - MEDIUM -  ImageMagick: Out-of-bounds heap read in mng_get_long function
CVE-2018-16645 - MEDIUM -  ImageMagick: Out-of-memory ReadBMPImage of coders/bmp.c and ReadDIBImage of codes/dib.c
